gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
LOXL1,0.0021551724137931034,0.0003700772465733336,0.0012626248301832186,False,True,False,False,True
LBP,0.0024630541871921183,6.109310849776995e-05,0.0012620736478449442,False,True,False,False,True
OSMR,0.0021551724137931034,0.0003672969123289235,0.0012612346630610134,False,True,False,False,True
VANGL2,0.0018472906403940886,0.0006717213491506125,0.0012595059947723506,False,True,False,False,True
EIF2AK3,0.0024630541871921183,5.061593692277654e-05,0.0012568350620574475,False,True,False,False,True
CTDP1,0.0021551724137931034,0.000357477261876224,0.0012563248378346637,False,True,False,False,True
SEPT4,0.0021551724137931034,0.0003523529065889725,0.001253762660191038,False,False,False,False,False
CALML6,0.0021551724137931034,0.00034801875571607887,0.0012515955847545912,False,False,False,False,False
DDX20,0.0021551724137931034,0.0003479436781553088,0.001251558045974206,False,True,False,False,True
MPDZ,0.001539408866995074,0.0009630747973549938,0.001251241832175034,False,True,False,False,True
PLD3,0.0018472906403940886,0.00065151814681417,0.0012494043936041293,False,True,False,False,True
SETX,0.0018472906403940886,0.0006509050191857907,0.0012490978297899397,False,True,False,False,True
RGS8,0.0021551724137931034,0.0003414491121638146,0.001248310762978459,False,True,False,False,True
AGXT2,0.0021551724137931034,0.0003341240302929452,0.0012446482220430243,False,True,False,False,True
CBX4,0.0024630541871921183,2.5804448572497288e-05,0.0012444293178823077,False,True,False,False,True
IRAK2,0.0024630541871921183,1.940018826450062e-05,0.0012412271877283094,False,True,False,False,True
EPHA4,0.0024630541871921183,1.9094740202631e-05,0.0012410744636973745,False,True,False,False,True
EIF3K,0.0024630541871921183,1.878833127910119e-05,0.0012409212592356096,False,True,False,False,True
FZD10,0.0024630541871921183,1.3009841874061143e-05,0.0012380320145330896,False,True,False,False,True
COL11A1,0.0024630541871921183,1.0941608537640203e-05,0.0012369978978648793,False,True,False,False,True
CDA,0.0018472906403940886,0.0006263886094034848,0.0012368396248987868,False,True,False,False,True
PGAM1,0.0024630541871921183,2.7091537102293525e-08,0.0012315406393646102,False,True,False,False,True
GAPDHS,0.0024630541871921183,2.7091537102293525e-08,0.0012315406393646102,False,True,False,False,True
RORB,0.0024630541871921183,0.0,0.0012315270935960591,False,True,False,False,True
SERBP1,0.0024630541871921183,0.0,0.0012315270935960591,False,True,False,False,True
B3GNT5,0.0024630541871921183,0.0,0.0012315270935960591,False,True,False,False,True
SPRR3,0.001539408866995074,0.0009171975343666985,0.0012283032006808862,False,True,False,False,True
PPP1R10,0.001539408866995074,0.0009160462352060057,0.0012277275511005398,False,True,False,False,True
HSPA13,0.0021551724137931034,0.0002979473909460297,0.0012265599023695666,False,True,False,False,True
TNPO3,0.001539408866995074,0.0009110265294345345,0.0012252176982148043,False,True,False,False,True
DAB2,0.0021551724137931034,0.00029342536728185737,0.0012242988905374803,False,True,False,False,True
ARHGAP5,0.0021551724137931034,0.00027781274629116916,0.0012164925800421363,False,True,False,False,True
KLF6,0.0009236453201970443,0.0015071406145266027,0.0012153929673618235,False,True,False,False,True
WDR60,0.0021551724137931034,0.0002736694277315876,0.0012144209207623456,False,False,False,False,False
APBB1,0.0012315270935960591,0.00118854282988678,0.0012100349617414196,False,True,False,False,True
TAZ,0.0012315270935960591,0.0011831691600856966,0.0012073481268408779,False,False,False,False,False
PPFIA4,0.0021551724137931034,0.0002559849284642666,0.001205578671128685,False,True,False,False,True
BACE1,0.001539408866995074,0.0008650212727007836,0.0012022150698479288,False,True,False,False,True
RASSF5,0.0018472906403940886,0.0005361702927946042,0.0011917304665943463,False,True,False,False,True
RAB5B,0.0018472906403940886,0.0005154693397955845,0.0011813799900948366,False,True,False,False,True
HCN4,0.001539408866995074,0.0008215786728965458,0.00118049376994581,False,True,False,False,True
PMEL,0.0012315270935960591,0.0011279394936373043,0.0011797332936166818,False,True,False,False,True
ACOT4,0.0021551724137931034,0.000195204810553562,0.0011751886121733326,False,True,False,False,True
AMT,0.0021551724137931034,0.00018978887890603146,0.0011724806463495675,False,True,False,False,True
RPN2,0.0018472906403940886,0.0004915521911394588,0.0011694214157667738,False,True,False,False,True
PLA2G7,0.0021551724137931034,0.00017982701605483083,0.001167499714923967,False,True,False,False,True
LEPR,0.0021551724137931034,0.0001786091366578598,0.0011668907752254815,False,True,False,False,True
ACVR2B,0.0021551724137931034,0.00017745654721698913,0.0011663144805050462,False,True,False,False,True
KLHL20,0.0012315270935960591,0.0011006749693919815,0.0011661010314940202,False,True,False,False,True
RGS16,0.0021551724137931034,0.00017591959818684337,0.0011655460059899734,False,True,False,False,True
GNGT2,0.0021551724137931034,0.0001629457228369421,0.0011590590683150227,False,True,False,False,True
F13B,0.0018472906403940886,0.0004645201980753793,0.001155905419234734,False,True,False,False,True
FABP6,0.001539408866995074,0.000768421142957546,0.0011539150049763099,False,True,False,False,True
TNFRSF9,0.0021551724137931034,0.00015108066221422497,0.0011531265380036642,False,True,False,False,True
USO1,0.0021551724137931034,0.00015056866458487854,0.001152870539188991,False,True,False,False,True
PISD,0.001539408866995074,0.0007614616456841065,0.0011504352563395902,False,True,False,False,True
LGALS9,0.001539408866995074,0.0007564366883253483,0.0011479227776602112,False,True,False,False,True
BAMBI,0.0021551724137931034,0.00012770158465379147,0.0011414369992234475,False,True,False,False,True
ATP6V0A1,0.001539408866995074,0.0007426799165695479,0.001141044391782311,False,True,False,False,True
SLC27A1,0.0021551724137931034,0.00012687297405573856,0.001141022693924421,False,True,False,False,True
CCDC39,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,True,False,False,True
RSPH4A,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,True,False,False,True
DNAAF2,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,True,False,False,True
NAB2,0.001539408866995074,0.0007406330369148578,0.0011400209519549659,False,True,False,False,True
IL37,0.0018472906403940886,0.0004315722249040385,0.0011394314326490635,False,True,False,False,True
SPON2,0.0021551724137931034,0.00012303207660642414,0.0011391022451997638,False,True,False,False,True
RPS6KA2,0.0021551724137931034,0.00011901503189344603,0.0011370937228432746,False,True,False,False,True
CGA,0.001539408866995074,0.0007329841607520661,0.00113619651387357,False,True,False,False,True
RNF168,0.0021551724137931034,0.0001154644398933385,0.0011353184268432209,False,True,False,False,True
AGR2,0.001539408866995074,0.0007303474478536587,0.0011348781574243663,False,True,False,False,True
CSE1L,0.0012315270935960591,0.0010371551874274205,0.00113434114051174,False,True,False,False,True
RPP14,0.0021551724137931034,0.00010826716095619608,0.0011317197873746499,False,True,False,False,True
XPC,0.0021551724137931034,0.00010133523430788176,0.0011282538240504926,False,True,False,False,True
RPF2,0.0021551724137931034,0.00010130044002270743,0.0011282364269079054,False,True,False,False,True
SUN2,0.001539408866995074,0.000716460014478395,0.0011279344407367346,False,True,False,False,True
CDX2,0.0021551724137931034,0.00010055298923246741,0.0011278627015127855,False,True,False,False,True
NR4A1,0.0021551724137931034,9.729419407660152e-05,0.0011262333039348525,False,True,False,False,True
UGT2B10,0.0021551724137931034,9.557339169974218e-05,0.0011253729027464229,False,True,False,False,True
ACSS3,0.0018472906403940886,0.0004013553635294977,0.0011243230019617931,False,True,False,False,True
SEMA3B,0.0021551724137931034,9.082436439241712e-05,0.0011229983890927602,False,True,False,False,True
BSN,0.0018472906403940886,0.00039841390023229596,0.0011228522703131923,False,True,False,False,True
FBP2,0.0018472906403940886,0.0003983126735583308,0.0011228016569762096,False,True,False,False,True
TLL1,0.0021551724137931034,8.788284689064275e-05,0.001121527630341873,False,True,False,False,True
TSNARE1,0.0018472906403940886,0.0003931132840588573,0.001120201962226473,False,True,False,False,True
TFAP2B,0.0021551724137931034,7.860117685238316e-05,0.0011168867953227433,False,True,False,False,True
COG3,0.0021551724137931034,7.564251072730148e-05,0.0011154074622602025,False,True,False,False,True
DHH,0.0021551724137931034,6.791273223312413e-05,0.0011115425730131138,False,True,False,False,True
VIP,0.001539408866995074,0.0006823645349457436,0.0011108867009704088,False,True,False,False,True
HOXB1,0.001539408866995074,0.0006785238736733873,0.0011089663703342306,False,False,False,False,False
FGF17,0.0021551724137931034,6.19600113855168e-05,0.0011085662125893102,False,True,False,False,True
RSPO2,0.0018472906403940886,0.00036714451081028184,0.0011072175756021852,False,True,False,False,True
ACSL5,0.0021551724137931034,4.839106032283941e-05,0.0011017817370579713,False,True,False,False,True
AGPAT4,0.0021551724137931034,4.811292158964663e-05,0.001101642667691375,False,True,False,False,True
RALGDS,0.0021551724137931034,4.660064063255995e-05,0.0011008865272128317,False,True,False,False,True
TJP3,0.0021551724137931034,4.2693519905176446e-05,0.00109893296684914,False,True,False,False,True
ACSL3,0.0021551724137931034,4.0924362499360813e-05,0.001098048388146232,False,True,False,False,True
GPC6,0.0021551724137931034,3.6874224521677833e-05,0.0010960233191573906,False,True,False,False,True
KLK7,0.0006157635467980296,0.0015742109043189608,0.0010949872255584952,False,True,False,False,True
FADS1,0.0021551724137931034,3.3415391948680954e-05,0.0010942939028708923,False,True,False,False,True
CHAT,0.0018472906403940886,0.00033807043844737535,0.001092680539420732,False,True,False,False,True
RAD50,0.0021551724137931034,2.350037574526172e-05,0.0010893363947691826,False,True,False,False,True
COL6A5,0.0021551724137931034,2.1982680267119223e-05,0.0010885775470301114,False,True,False,False,True
IPMK,0.0021551724137931034,2.0697153374789162e-05,0.0010879347835839462,False,True,False,False,True
FGF16,0.0021551724137931034,2.06548413979541e-05,0.0010879136275955287,False,True,False,False,True
CD1D,0.0018472906403940886,0.00032790557851229213,0.0010875981094531904,False,True,False,False,True
LPIN2,0.0021551724137931034,1.9911370905303693e-05,0.0010875418923492035,False,True,False,False,True
WDR59,0.0018472906403940886,0.0003270535342702921,0.0010871720873321903,False,True,False,False,True
INO80B,0.0021551724137931034,1.5206796666127485e-05,0.0010851896052296154,False,True,False,False,True
JAG2,0.0021551724137931034,1.5103447977675642e-05,0.0010851379308853895,False,True,False,False,True
GDF5,0.0018472906403940886,0.00032258801842810405,0.0010849393294110963,False,True,False,False,True
CCL24,0.0021551724137931034,1.3309597809014052e-05,0.0010842410058010587,False,True,False,False,True
HCST,0.0018472906403940886,0.00031975761910367766,0.001083524129748883,False,True,False,False,True
CCL25,0.0021551724137931034,1.0789080202428313e-05,0.0010829807469977658,False,True,False,False,True
KAT7,0.0021551724137931034,9.734852722060911e-06,0.0010824536332575822,False,True,False,False,True
CACNG1,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
CACNA2D4,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
GALNTL5,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
PGAM4,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
GALNT16,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
B3GNT8,0.0021551724137931034,0.0,0.0010775862068965517,False,True,False,False,True
TWISTNB,0.0018472906403940886,0.00030754720133648544,0.001077418920865287,False,False,False,False,False
EGR3,0.0018472906403940886,0.00030626273810743006,0.0010767766892507593,False,False,False,False,False
CD226,0.0018472906403940886,0.00030258376970106855,0.0010749372050475785,False,True,False,False,True
GRASP,0.001539408866995074,0.000601579124352607,0.0010704939956738405,False,False,False,False,False
PARD6B,0.001539408866995074,0.0006013643231661093,0.0010703865950805916,False,True,False,False,True
SPINK5,0.0009236453201970443,0.0012128000066940628,0.0010682226634455535,False,True,False,False,True
BAAT,0.0018472906403940886,0.0002837732485773232,0.001065531944485706,False,True,False,False,True
KAT6B,0.0018472906403940886,0.00028239424389091397,0.0010648424421425013,False,True,False,False,True
CDK5R1,0.001539408866995074,0.0005802721060061114,0.0010598404865005927,False,True,False,False,True
AHNAK,0.001539408866995074,0.0005788256847499493,0.0010591172758725115,False,True,False,False,True
MAP2,0.0018472906403940886,0.00026620354375194203,0.0010567470920730153,False,True,False,False,True
EXOSC2,0.0018472906403940886,0.0002602208156986076,0.001053755728046348,False,True,False,False,True
ARHGEF28,0.0018472906403940886,0.0002442023929583168,0.0010457465166762026,False,True,False,False,True
OGDHL,0.0018472906403940886,0.0002388970294264501,0.0010430938349102693,False,True,False,False,True
PDP1,0.0006157635467980296,0.0014663023541245349,0.0010410329504612823,False,True,False,False,True
OPN1SW,0.0012315270935960591,0.0008467998736530499,0.0010391634836245545,False,True,False,False,True
LPCAT1,0.0018472906403940886,0.00022955480265656565,0.0010384227215253271,False,True,False,False,True
ENTPD4,0.0018472906403940886,0.00022736533544866246,0.0010373279879213756,False,True,False,False,True
TUBA1B,0.0018472906403940886,0.00021936200723392564,0.001033326323814007,False,True,False,False,True
CPT1B,0.0018472906403940886,0.000218919945412625,0.0010331052929033568,False,True,False,False,True
COL10A1,0.0018472906403940886,0.0002077434857881467,0.0010275170630911175,False,True,False,False,True
DRD5,0.001539408866995074,0.0005112634777505465,0.0010253361723728102,False,True,False,False,True
TCTEX1D2,0.0018472906403940886,0.00020009585716161446,0.0010236932487778516,False,False,False,False,False
SPTBN2,0.001539408866995074,0.0005067180333527258,0.0010230634501739,False,True,False,False,True
ATOH1,0.001539408866995074,0.0005022855920484316,0.0010208472295217528,False,False,False,False,False
CD33,0.0018472906403940886,0.0001930622281810241,0.0010201764342875562,False,True,False,False,True
KDM7A,0.0018472906403940886,0.0001906773885723012,0.001018984014483195,False,True,False,False,True
HTRA3,0.0009236453201970443,0.0011126476300420747,0.0010181464751195595,False,True,False,False,True
TRDN,0.0012315270935960591,0.0007997966001781639,0.0010156618468871114,False,True,False,False,True
KLRC1,0.0018472906403940886,0.0001779092483157284,0.0010125999443549084,False,True,False,False,True
RHBDF2,0.0009236453201970443,0.0011006749693919815,0.001012160144794513,False,True,False,False,True
PPTC7,0.0009236453201970443,0.0011006749693919815,0.001012160144794513,False,True,False,False,True
GPD2,0.0018472906403940886,0.00016899407840582646,0.0010081423593999576,False,True,False,False,True
MAGI1,0.0012315270935960591,0.0007836559022137314,0.0010075914979048952,False,True,False,False,True
INPP5F,0.0018472906403940886,0.00016579727585154384,0.0010065439581228163,False,True,False,False,True
RACGAP1,0.0018472906403940886,0.00016043464206447417,0.0010038626412292814,False,True,False,False,True
GUCY1A2,0.0018472906403940886,0.00016032553990624068,0.0010038080901501646,False,True,False,False,True
SCN3A,0.0018472906403940886,0.000159825822184104,0.0010035582312890963,False,True,False,False,True
CYP21A2,0.0018472906403940886,0.00015304236567241855,0.0010001665030332535,False,True,False,False,True
TRAT1,0.001539408866995074,0.0004599346739260618,0.000999671770460568,False,True,False,False,True
SFTPD,0.001539408866995074,0.00045716543065863,0.000998287148826852,False,True,False,False,True
KRT5,0.001539408866995074,0.00045660755383679184,0.0009980082104159328,False,True,False,False,True
TRPM4,0.0018472906403940886,0.00014241680786532452,0.0009948537241297065,False,True,False,False,True
NDRG1,0.001539408866995074,0.00044985148494069727,0.0009946301759678857,False,True,False,False,True
ACOT8,0.001539408866995074,0.00044837753458130687,0.0009938932007881904,False,True,False,False,True
PLD4,0.0018472906403940886,0.00013205600271409026,0.0009896733215540895,False,True,False,False,True
SCN3B,0.0018472906403940886,0.0001289399480273288,0.0009881152942107087,False,True,False,False,True
SCN1B,0.0018472906403940886,0.0001289399480273288,0.0009881152942107087,False,True,False,False,True
EDEM2,0.0018472906403940886,0.00012346998757931717,0.0009853803139867029,False,True,False,False,True
NKTR,0.0012315270935960591,0.000738508438804233,0.000985017766200146,False,True,False,False,True
GPBAR1,0.0012315270935960591,0.000738353871617657,0.000984940482606858,False,True,False,False,True
APLP1,0.0012315270935960591,0.0007382355567030401,0.0009848813251495496,False,True,False,False,True
SLC33A1,0.0012315270935960591,0.0007339368316382339,0.0009827319626171465,False,True,False,False,True
IBTK,0.0012315270935960591,0.0007339097401011316,0.0009827184168485954,False,True,False,False,True
POLK,0.0012315270935960591,0.0007339097401011316,0.0009827184168485954,False,True,False,False,True
CEACAM5,0.0018472906403940886,0.00011619016296178604,0.0009817404016779373,False,True,False,False,True
KCNH1,0.001539408866995074,0.00041613774566118006,0.000977773306328127,False,True,False,False,True
UBR2,0.0012315270935960591,0.0007230716829914533,0.0009772993882937561,False,True,False,False,True
CYP27C1,0.0018472906403940886,0.00010559796122845185,0.0009764443008112702,False,True,False,False,True
TPO,0.001539408866995074,0.00041277633226641507,0.0009760925996307445,False,True,False,False,True
RHOQ,0.0018472906403940886,9.927434530928283e-05,0.0009732824928516857,False,True,False,False,True
TREM1,0.001539408866995074,0.00040512580206730824,0.0009722673345311911,False,True,False,False,True
CLDN1,0.0018472906403940886,9.506018879857278e-05,0.0009711754145963307,False,True,False,False,True
PDE2A,0.0018472906403940886,9.43185056650503e-05,0.0009708045730295695,False,True,False,False,True
AKAP13,0.0018472906403940886,9.121816716398774e-05,0.0009692544037790381,False,True,False,False,True
MAP2K5,0.001539408866995074,0.00039792026499924744,0.0009686645659971608,False,True,False,False,True
C2,0.001539408866995074,0.00039703184001068915,0.0009682203535028816,False,True,False,False,True
ZNF384,0.001539408866995074,0.0003967833294727187,0.0009680960982338964,False,True,False,False,True
MAPKAPK5,0.0018472906403940886,8.76478854456611e-05,0.0009674692629198749,False,True,False,False,True
TNNI1,0.0018472906403940886,8.763580792244541e-05,0.000967463224158267,False,False,False,False,False
CAPZB,0.0018472906403940886,8.68686971683602e-05,0.0009670796687812244,False,True,False,False,True
DUSP6,0.0018472906403940886,8.552011225321376e-05,0.0009664053763236512,False,True,False,False,True
UBA2,0.001539408866995074,0.0003914533052518946,0.0009654310861234843,False,True,False,False,True
DBH,0.001539408866995074,0.00039048086804324694,0.0009649448675191605,False,True,False,False,True
NIPBL,0.001539408866995074,0.0003864458810289823,0.0009629273740120281,False,True,False,False,True
LIPG,0.0018472906403940886,7.675163660665433e-05,0.0009620211385003714,False,True,False,False,True
MAP3K8,0.0018472906403940886,7.649181823422867e-05,0.0009618912293141587,False,True,False,False,True
MLYCD,0.0018472906403940886,7.288161463476906e-05,0.0009600861275144288,False,True,False,False,True
ABCG8,0.001539408866995074,0.00037874858021135676,0.0009590787236032154,False,True,False,False,True
PHKA1,0.001539408866995074,0.0003786542258140256,0.0009590315464045498,False,True,False,False,True
KLRB1,0.0018472906403940886,6.666996087523361e-05,0.0009569803006346611,False,True,False,False,True
FOSL2,0.0018472906403940886,6.434704999851759e-05,0.0009558188451963031,False,True,False,False,True
PTPN7,0.0018472906403940886,6.267277219617107e-05,0.0009549817062951298,False,True,False,False,True
RGMB,0.0018472906403940886,6.158442122497944e-05,0.0009544375308095341,False,True,False,False,True
MSL3,0.001539408866995074,0.00036897446258742084,0.0009541916647912474,False,True,False,False,True
FAM120B,0.001539408866995074,0.0003683754953378271,0.0009538921811664506,False,True,False,False,True
DCX,0.0018472906403940886,5.6718186086608445e-05,0.0009520044132403485,False,True,False,False,True
CYP1B1,0.0018472906403940886,5.528652772834933e-05,0.000951288584061219,False,True,False,False,True
KDM4B,0.0018472906403940886,5.330007449349432e-05,0.0009502953574437915,False,True,False,False,True
AGRP,0.0018472906403940886,4.872970479067755e-05,0.0009480101725923831,False,True,False,False,True
MAML2,0.0018472906403940886,4.7147753230972394e-05,0.0009472191968125305,False,False,False,False,False
CARNS1,0.0018472906403940886,4.449076069254346e-05,0.000945890700543316,False,True,False,False,True
CNDP1,0.0018472906403940886,4.449076069254346e-05,0.000945890700543316,False,True,False,False,True
IFT81,0.0018472906403940886,4.044950740034873e-05,0.0009438700738972186,False,True,False,False,True
ING4,0.0018472906403940886,3.9577314916922235e-05,0.0009434339776555054,False,True,False,False,True
CUL7,0.0018472906403940886,3.812582623395547e-05,0.0009427082333140221,False,True,False,False,True
CITED2,0.0018472906403940886,3.774030941976517e-05,0.0009425154749069268,False,False,False,False,False
COL15A1,0.0018472906403940886,2.7532755450220494e-05,0.0009374116979221545,False,True,False,False,True
PLXNA1,0.0018472906403940886,2.6452461400638755e-05,0.0009368715508973637,False,True,False,False,True
DACH1,0.001539408866995074,0.0003336902435452537,0.0009365495552701639,False,True,False,False,True
GNG8,0.0018472906403940886,2.0965899934338164e-05,0.0009341282701642134,False,True,False,False,True
BIK,0.0018472906403940886,1.9035785361915156e-05,0.0009331632128780019,False,True,False,False,True
COL9A3,0.0018472906403940886,1.7115590600029604e-05,0.0009322031154970591,False,True,False,False,True
ITPKB,0.0018472906403940886,1.6583024512631088e-05,0.0009319368324533598,False,True,False,False,True
SPINT2,0.0012315270935960591,0.0006314918539713742,0.0009315094737837166,False,True,False,False,True
PPP1R3B,0.001539408866995074,0.0003233139652503506,0.0009313614161227123,False,True,False,False,True
TLR1,0.0018472906403940886,1.4480471330918825e-05,0.0009308855558625037,False,True,False,False,True
GRB7,0.0018472906403940886,1.438039510252279e-05,0.0009308355177483057,False,True,False,False,True
BCL2L2,0.0018472906403940886,1.3543470503820486e-05,0.0009304170554489546,False,True,False,False,True
COLGALT2,0.0018472906403940886,1.1300412983586368e-05,0.0009292955266888375,False,True,False,False,True
CCL15,0.0018472906403940886,1.0789080202428313e-05,0.0009290398602982584,False,True,False,False,True
CXCL16,0.0018472906403940886,1.0789080202428313e-05,0.0009290398602982584,False,True,False,False,True
STX1B,0.0018472906403940886,9.45613459542498e-06,0.0009283733874947568,False,True,False,False,True
FGFRL1,0.0018472906403940886,9.154614475876473e-06,0.0009282226274349825,False,True,False,False,True
COL6A6,0.0018472906403940886,7.990508256272865e-06,0.0009276405743251807,False,True,False,False,True
MATK,0.0018472906403940886,7.40659100109446e-06,0.0009273486156975915,False,True,False,False,True
TNNC1,0.0018472906403940886,5.043088939487462e-06,0.000926166864666788,False,True,False,False,True
MYBPC1,0.0018472906403940886,5.043088939487462e-06,0.000926166864666788,False,False,False,False,False
AGPAT3,0.0018472906403940886,4.532441188981768e-06,0.0009259115407915352,False,True,False,False,True
HSD3B7,0.0018472906403940886,3.9338900773329916e-06,0.0009256122652357108,False,True,False,False,True
CCNG2,0.0018472906403940886,2.3316902495433324e-06,0.0009248111653218159,False,True,False,False,True
HERPUD1,0.0018472906403940886,2.0364982361094335e-06,0.000924663569315099,False,True,False,False,True
FOXP1,0.0018472906403940886,1.7820382578398467e-06,0.0009245363393259642,False,True,False,False,True
ABCA3,0.001539408866995074,0.00030954038357555784,0.0009244746252853159,False,True,False,False,True
IL21R,0.0018472906403940886,1.1324425021974211e-06,0.000924211541448143,False,True,False,False,True
LIFR,0.0018472906403940886,1.5240151864162914e-07,0.0009237215209563651,False,True,False,False,True
PLXNA4,0.0018472906403940886,9.638335315239042e-08,0.0009236935118736205,False,True,False,False,True
PLXNA3,0.0018472906403940886,9.638335315239042e-08,0.0009236935118736205,False,True,False,False,True
DNAAF3,0.0018472906403940886,3.792815194321094e-08,0.0009236642842730159,False,True,False,False,True
KREMEN1,0.0018472906403940886,0.0,0.0009236453201970443,False,True,False,False,True
ADAMTS16,0.0018472906403940886,0.0,0.0009236453201970443,False,True,False,False,True
SRP9,0.0018472906403940886,0.0,0.0009236453201970443,False,True,False,False,True
THSD4,0.0018472906403940886,0.0,0.0009236453201970443,False,True,False,False,True
PDE6G,0.0012315270935960591,0.0006016637594740902,0.0009165954265350747,False,True,False,False,True
FSCN1,0.001539408866995074,0.00029230228908919673,0.0009158555780421353,False,True,False,False,True
ABCC8,0.001539408866995074,0.00028998586562689187,0.000914697366310983,False,True,False,False,True
UQCRFS1,0.0012315270935960591,0.0005953629285340754,0.0009134450110650672,False,True,False,False,True
NLRC4,0.001539408866995074,0.000251700394444,0.0008955546307195369,False,True,False,False,True
ABCA4,0.0012315270935960591,0.0005288816538689138,0.0008802043737324865,False,True,False,False,True
SNAP91,0.001539408866995074,0.00022008887353940654,0.0008797488702672403,False,True,False,False,True
GRIK4,0.001539408866995074,0.0002150314906550925,0.0008772201788250833,False,True,False,False,True
GNMT,0.0012315270935960591,0.0005186053477801017,0.0008750662206880804,False,True,False,False,True
RPE65,0.001539408866995074,0.00020760611420387893,0.0008735074905994764,False,True,False,False,True
GDE1,0.0012315270935960591,0.0005147918270292706,0.0008731594603126648,False,True,False,False,True
TRIM40,0.0009236453201970443,0.0008181589364755594,0.0008709021283363019,False,False,False,False,False
INHBB,0.001539408866995074,0.00020228440897912466,0.0008708466379870993,False,True,False,False,True
TIMM22,0.0012315270935960591,0.0005091130253570879,0.0008703200594765736,False,True,False,False,True
ATP8A1,0.0006157635467980296,0.001122723465061677,0.0008692435059298534,False,True,False,False,True
NFKBIZ,0.001539408866995074,0.00018001368704034315,0.0008597112770177086,False,True,False,False,True
TXNIP,0.0012315270935960591,0.00048663424315861266,0.0008590806683773359,False,True,False,False,True
GLCCI1,0.0006157635467980296,0.0011002956878725493,0.0008580296173352894,False,True,False,False,True
ANKZF1,0.0006157635467980296,0.0011002956878725493,0.0008580296173352894,False,True,False,False,True
C8G,0.0006157635467980296,0.0011002956878725493,0.0008580296173352894,False,True,False,False,True
HOXA9,0.001539408866995074,0.00017629279269265746,0.0008578508298438657,False,True,False,False,True
CHRM2,0.001539408866995074,0.00016099650193402082,0.0008502026844645474,False,True,False,False,True
RARG,0.001539408866995074,0.00015739731865097045,0.0008484030928230222,False,True,False,False,True
PDE5A,0.001539408866995074,0.00015463975809811367,0.0008470243125465938,False,True,False,False,True
FBLN5,0.001539408866995074,0.00015343955351324544,0.0008464242102541597,False,True,False,False,True
RHOBTB3,0.0012315270935960591,0.00045789944130908644,0.0008447132674525728,False,True,False,False,True
SLC25A6,0.0012315270935960591,0.00045579639103193184,0.0008436617423139955,False,True,False,False,True
CLCN3,0.0009236453201970443,0.0007608555175136266,0.0008422504188553355,False,True,False,False,True
AMOTL1,0.0012315270935960591,0.00045027027614485477,0.000840898684870457,False,True,False,False,True
CERS2,0.001539408866995074,0.00014187190557083337,0.0008406403862829537,False,True,False,False,True
NLRP7,0.0009236453201970443,0.0007436895198139422,0.0008336674200054932,False,True,False,False,True
HLA-DRB5,0.0012315270935960591,0.0004323315565672844,0.0008319293250816718,False,True,False,False,True
ST14,0.0009236453201970443,0.0007375573049296386,0.0008306013125633415,False,True,False,False,True
GOLGB1,0.001539408866995074,0.00011994448296924424,0.0008296766749821591,False,True,False,False,True
CHRNB4,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,True,False,False,True
FAM214A,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,False,False,False,False
SPATA5,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,False,False,False,False
BTLA,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,True,False,False,True
SLC29A3,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,True,False,False,True
SLC30A1,0.0009236453201970443,0.0007340993808608476,0.000828872350528946,False,True,False,False,True
ASB4,0.0009236453201970443,0.0007339097401011316,0.000828777530149088,False,False,False,False,False
UGGT1,0.0009236453201970443,0.0007339097401011316,0.000828777530149088,False,True,False,False,True
CLCN2,0.0009236453201970443,0.0007339097401011316,0.000828777530149088,False,True,False,False,True
VPS37C,0.0012315270935960591,0.0004193257227389127,0.0008254264081674859,False,True,False,False,True
TFF2,0.001539408866995074,0.00011142533456559726,0.0008254171007803356,False,True,False,False,True
POLR3A,0.001539408866995074,0.00010811557907249558,0.0008237622230337848,False,True,False,False,True
RBP1,0.001539408866995074,0.0001070609608113768,0.0008232349139032254,False,True,False,False,True
ATXN2L,0.0012315270935960591,0.00040996452944965975,0.0008207458115228594,False,True,False,False,True
SEC16B,0.0012315270935960591,0.0004099306397054028,0.000820728866650731,False,True,False,False,True
SRSF7,0.0012315270935960591,0.0004060060047122913,0.0008187665491541752,False,True,False,False,True
CST3,0.001539408866995074,9.693148926896361e-05,0.0008181701781320188,False,True,False,False,True
LEMD3,0.0012315270935960591,0.00039688608984672104,0.00081420659172139,False,True,False,False,True
ANG,0.0012315270935960591,0.0003966883640232911,0.000814107728809675,False,True,False,False,True
