miRNA,normal_mean,tumor_mean,log2FC,pvalue,stat,padj
MIMAT0002873,0.8071395833333334,1.3196333333333334,0.709247031472243,,,
MIMAT0002874,3.0719999999999996,3.2861140161725064,0.09720432135399815,0.12139641448324238,-1.5489388755772615,
MIMAT0002875,0.8729957446808511,1.0457289308176099,0.260462404351012,,,
MIMAT0002876,6.936183673469388,5.752159029649596,-0.2700385398766221,3.409597437556493e-15,7.874920443415843,
MIMAT0002877,0.9296,0.5857396226415095,-0.6663505791866855,,,
MIMAT0002878,0.5566500000000001,0.5841697247706422,0.06961708911322739,,,
MIMAT0002879,0.28452500000000003,0.40770434782608705,0.518967920474936,,,
MIMAT0002880,1.304212765957447,2.224617166212534,0.7703778380533064,,,
MIMAT0002881,0.8463810810810811,1.3120829787234043,0.6324796769624261,,,
MIMAT0002883,1.0404475,1.7842689655172415,0.7781289375155784,,,
MIMAT0002888,9.375836734693877,10.407288409703504,0.1505748745341453,6.536121154625789e-17,-8.355129060056004,
MIMAT0002890,2.5680408163265303,1.7761629943502826,-0.53190415223903,,,
MIMAT0002891,0.9076142857142857,1.4132359420289857,0.6388511239457058,,,
MIMAT0003150,6.5946326530612245,6.335196765498653,-0.057902869066203344,0.06520853384103596,1.8438257835792382,
MIMAT0003161,2.9023469387755103,2.4245783333333337,-0.25948612049983755,,,
MIMAT0003163,2.798285714285714,2.482570652173913,-0.17270849758869922,,,
MIMAT0003165,0.3292764705882353,0.3809444444444445,0.2102811920195029,,,
MIMAT0003180,3.12534693877551,2.5010216066481994,-0.3214988282754525,,,
MIMAT0003214,0.6900371428571428,0.43277142857142864,-0.6730687643506824,,,
MIMAT0003215,0.8203499999999999,2.0721457875457876,1.336814040676588,,,
MIMAT0003218,3.467673469387756,3.701787601078167,0.09425406473610254,0.2573860002992375,-1.132591117994853,
MIMAT0003220,1.3086895833333332,0.8783880258899677,-0.5751926426661214,,,
MIMAT0003225,0.21300000000000002,0.41942666666666667,0.9775651587962972,,,
MIMAT0003228,0.306825,0.24313,-0.3356881183324776,,,
MIMAT0003233,1.8414208333333333,2.369083972125435,0.3635099617871401,,,
MIMAT0003235,1.0236425531914894,1.1049755287009062,0.11030239228721042,,,
MIMAT0003237,0.24155000000000001,0.33668461538461536,0.47907594675786536,,,
MIMAT0003238,0.2729333333333333,0.5312035087719298,0.9607160745460716,,,
MIMAT0003239,7.64938775510204,6.886725067385446,-0.15152619865145178,1.3675058214160363e-12,7.087303181703557,
MIMAT0003241,4.358020408163266,4.017167115902965,-0.11749447308847127,0.0001880077379615523,3.73460808117153,
MIMAT0003242,0.521704347826087,1.1297325581395348,1.1146769217263,,,
MIMAT0003243,0.3303,0.4086829787234043,0.30720518804219177,,,
MIMAT0003244,0.31844761904761903,0.4264432432432433,0.42129765587613877,,,
MIMAT0003245,0.7619688888888889,0.9818679083094557,0.3657968565283018,,,
MIMAT0003246,0.5035171428571428,0.8317385756676559,0.7240892477428895,,,
MIMAT0003247,3.838367346938776,3.2942611413043483,-0.2205378654420862,,,
MIMAT0003249,5.469530612244898,5.530097035040431,0.015887767058182956,0.31980824612620806,-0.994852010223229,
MIMAT0003250,0.2995636363636364,0.45869076923076924,0.6146593671084883,,,
MIMAT0003252,0.29785,0.3153714285714285,0.08246600439052476,,,
MIMAT0003254,2.1143836734693875,2.2386348066298343,0.08238200725279121,,,
MIMAT0003256,0.8434812500000001,1.46537044198895,0.7968375165811119,,,
MIMAT0003257,1.4916208333333332,1.5704095890410958,0.07426003479378784,,,
MIMAT0003258,4.031877551020409,3.949636118598383,-0.02973208115045134,0.1441085987113614,1.4606606292327207,
MIMAT0003260,2.713726530612245,1.888578662420382,-0.5229744682324168,,,
MIMAT0003265,0.32149999999999995,0.32774237288135594,0.027743469333840087,,,
MIMAT0003266,4.17830612244898,3.7586900269541785,-0.15268825135676556,4.152164852509447e-06,4.603616633839775,
MIMAT0003267,0.2009,0.6254944444444445,1.6385195065580307,,,
MIMAT0003268,0.1531,0.32376666666666665,1.080480178064819,,,
MIMAT0003271,0.23485,0.27032,0.20292866201865167,,,
MIMAT0003273,0.4722914285714285,0.4558276041666667,-0.051189058352753,,,
MIMAT0003274,0.24905000000000002,0.3296818181818182,0.4046389141469615,,,
MIMAT0003275,0.354968,0.35854910714285715,0.01448175200150481,,,
MIMAT0003277,0.4275,0.25025,-0.772554350937267,,,
MIMAT0003279,0.166,0.30357500000000004,0.8708697452908918,,,
MIMAT0003280,0.5362333333333333,0.37701363636363633,-0.5082441970316779,,,
MIMAT0003283,0.24491999999999997,1.1324696078431373,2.209089839777988,,,
MIMAT0003284,2.4869795918367346,2.6865111111111113,0.11133913604075363,,,
MIMAT0003286,0.1879,0.3343,0.831178288197348,,,
MIMAT0003287,2.2806,2.4665617563739377,0.11308797813090443,,,
MIMAT0003290,0.26025000000000004,0.33794166666666675,0.37687607566430303,,,
MIMAT0003291,0.28152,0.2810916666666667,-0.002196735445968878,,,
MIMAT0003293,2.527734693877551,2.055520485175202,-0.29834129921977826,1.995519956660348e-06,4.753877478681547,
MIMAT0003294,1.247318367346939,1.0756947368421053,-0.2135610231257657,,,
MIMAT0003296,1.8017061224489794,1.2331002739726027,-0.5470735889054414,,,
MIMAT0003297,1.9240285714285714,1.355617270194986,-0.5051803013979632,,,
MIMAT0003298,1.8260958333333333,1.707677653631285,-0.09672680660170863,,,
MIMAT0003301,4.460469387755102,2.4945627397260273,-0.8384085825614531,,,
MIMAT0003302,0.4670066666666666,0.44193248730964463,-0.07961715471748354,,,
MIMAT0003306,0.26651578947368426,0.4648028985507246,0.8023980589327506,,,
MIMAT0003309,0.6689236842105263,0.6104625482625483,-0.1319388379563432,,,
MIMAT0003311,0.3376904761904762,0.4507074626865672,0.4164898460758677,,,
MIMAT0003312,1.0968543478260868,1.2495014970059881,0.1879806680722815,,,
MIMAT0003313,0.375908,0.5989118466898955,0.6719640507616194,,,
MIMAT0003321,2.3747142857142856,2.222275543478261,-0.09571623583506317,,,
MIMAT0003322,4.053326530612244,4.18877358490566,0.04742150288614866,0.24395923807302988,-1.1651476343772367,
MIMAT0003323,0.30426363636363635,0.6311395161290322,1.0526370319551592,,,
MIMAT0003326,0.7068514285714287,0.5329293193717277,-0.40746280437589744,,,
MIMAT0003327,0.4184,0.328425,-0.3493189010731339,,,
MIMAT0003328,2.593918367346939,2.892068021680217,0.15696840743999885,,,
MIMAT0003329,4.184224489795918,2.473166120218579,-0.7586011089337414,,,
MIMAT0003330,1.3813958333333334,1.4005882175226585,0.01990607873258332,,,
MIMAT0003331,1.7144428571428572,1.6325778097982708,-0.07058806638475534,,,
MIMAT0003332,0.8190063829787234,0.9269401486988847,0.1786014932984128,,,
MIMAT0003333,0.38144999999999996,0.40404117647058824,0.0830083650367639,,,
MIMAT0003336,0.3252111111111111,0.4114052325581395,0.33918359410514753,,,
MIMAT0003337,0.29808,0.35432500000000006,0.2493736814453391,,,
MIMAT0003338,5.328816326530611,6.323301886792452,0.24686299104871345,4.128895785656323e-14,-7.556868321834093,
MIMAT0003339,1.2934428571428571,1.953222010869565,0.5946396221389381,,,
MIMAT0003340,2.3973816326530613,1.3687340845070421,-0.8086173966545479,,,
MIMAT0003385,0.359,0.34629574468085106,-0.051979184395231304,,,
MIMAT0003386,1.6589083333333334,1.154059872611465,-0.523516096250237,,,
MIMAT0003389,8.967877551020408,7.65466037735849,-0.22842820994045043,1.2305515386284898e-19,9.06636372564039,
MIMAT0003393,6.799591836734693,7.3801886792452835,0.11820955275592837,1.8696583723184796e-06,-4.767025302605202,
MIMAT0003879,4.411510204081633,3.093806199460916,-0.5118897948953378,1.3776421967552905e-13,7.398468347896726,
MIMAT0003880,1.429973469387755,2.042018378378378,0.5140074700663727,,,
MIMAT0003881,0.30864375,0.713512605042017,1.2089963395861552,,,
MIMAT0003882,0.32818,2.915446913580247,3.1511578277551657,,,
MIMAT0003884,0.4667555555555556,0.7123172955974844,0.60985282620526,,,
MIMAT0003885,2.321918367346939,2.9072646900269543,0.32434517502410265,3.175448705293962e-08,-5.531477350737714,
MIMAT0003886,3.5140000000000002,3.7179622641509433,0.0813979362003534,0.025697862022265327,-2.2307474590467997,
MIMAT0003887,0.8953479166666667,1.2086497222222221,0.4328758962008797,,,
MIMAT0003888,3.660918367346938,3.881440161725067,0.08438644220316038,0.027890935111007962,-2.1988170295179232,
MIMAT0003945,0.36821000000000004,0.6347362318840579,0.7856283880645155,,,
MIMAT0003948,0.31529999999999997,0.49265624999999996,0.6438561897747246,,,
MIMAT0004185,0.9588476190476191,1.4161517006802722,0.5626023536097152,,,
MIMAT0004284,0.7411878048780489,1.1504421875,0.6342774371586314,,,
MIMAT0004481,5.041122448979592,4.489460916442049,-0.1672027778169176,6.1283742219887665e-09,5.813216434816036,
MIMAT0004482,4.929020408163265,3.7745768194070077,-0.3849860462938399,1.1573332692251086e-20,9.320554988164387,
MIMAT0004484,8.192469387755102,7.944032345013478,-0.04442687998539485,0.04112224644331511,2.042295316141078,
MIMAT0004485,3.5017959183673466,2.602761891891892,-0.42805167129743427,,,
MIMAT0004486,2.065877551020408,1.6161795013850415,-0.3541673048392322,,,
MIMAT0004487,1.1831744680851064,0.8197754491017962,-0.5293621362955689,,,
MIMAT0004488,0.36550000000000005,0.4479743169398907,0.29354461653913533,,,
MIMAT0004489,2.229612244897959,2.5760086253369274,0.20834459331373312,0.0001380608118502102,-3.8116167641529377,
MIMAT0004490,0.27821764705882357,0.3356486842105263,0.2707380554166665,,,
MIMAT0004491,3.630081632653061,3.414945283018868,-0.08813952897621546,0.0426989208393722,2.0266431448033937,
MIMAT0004492,0.2376,0.23993333333333333,0.014098765402805746,,,
MIMAT0004493,3.44934693877551,3.1896618918918924,-0.11291973917634013,,,
MIMAT0004494,10.745102040816326,10.236544474393531,-0.06995039294199845,0.013825194142081223,2.4617735079910235,
MIMAT0004495,5.089877551020408,4.481630727762803,-0.1836071690707337,1.0787015184273806e-05,4.400764493303384,
MIMAT0004496,1.5641959183673466,1.0731094117647058,-0.5436240466673788,,,
MIMAT0004497,3.8475306122448987,3.3543048517520213,-0.197918992791011,0.0002448217372878521,3.66761678784624,
MIMAT0004498,0.33215,0.5478605263157895,0.7219737459164549,,,
MIMAT0004499,1.5183,1.0027138328530258,-0.5985469500335767,,,
MIMAT0004500,5.882693877551021,4.652870619946092,-0.3383558921770726,5.1651834284791634e-23,9.878398374639463,
MIMAT0004501,2.741883673469388,2.042343324250681,-0.42494195684942215,,,
MIMAT0004502,12.25918367346939,11.939304582210243,-0.03814410692950654,9.40191736803319e-05,3.905529792179045,
MIMAT0004503,3.027224489795918,2.9472792452830188,-0.03861190734630293,0.564192136819369,0.5766259920802983,
MIMAT0004504,0.63206875,0.7633775,0.27231517617907586,,,
MIMAT0004505,1.0576479166666666,1.237612957746479,0.22670076228518643,,,
MIMAT0004506,2.4127551020408164,1.9309235135135134,-0.3213904691326006,,,
MIMAT0004507,1.7161408163265308,2.067689430894309,0.26885157094346357,,,
MIMAT0004508,0.2503,0.49556000000000006,0.9854014514753398,,,
MIMAT0004509,2.8168367346938776,3.1826045822102427,0.17613197590193086,0.00026927007680101645,-3.6431994005594524,
MIMAT0004511,3.02734693877551,1.8782165760869567,-0.6886905908572418,,,
MIMAT0004512,0.5711697674418605,0.5775616740088105,0.016055392490554765,,,
MIMAT0004513,3.9073061224489796,2.9658727762803236,-0.3977175761248639,2.7245183441770323e-17,8.457807304031215,
MIMAT0004514,2.732081632653061,2.329616756756757,-0.22990795308952539,,,
MIMAT0004515,4.593918367346939,4.4020242587601075,-0.061558124970548356,0.062429284322669955,1.8632344760379669,
MIMAT0004517,0.2734125,0.3985444444444444,0.5436614158228483,,,
MIMAT0004518,3.0850816326530612,3.0770134770889492,-0.0037779016602859095,0.7423857818453852,0.3286955980913752,
MIMAT0004543,7.089469387755102,6.4690199460916435,-0.13213049175347757,5.516041296622116e-06,4.544138382756574,
MIMAT0004548,0.2806076923076923,0.34587924528301883,0.301713888275394,,,
MIMAT0004549,6.966428571428572,6.198657681940701,-0.16846339557526324,3.3769509801520997e-09,5.912138157670203,
MIMAT0004550,6.470040816326529,5.128075471698113,-0.335357318739244,7.305604818538807e-17,8.34198123613235,
MIMAT0004551,3.5383877551020406,3.4381617250673853,-0.041454746542548104,0.11079204281208946,1.5946432158833004,
MIMAT0004552,6.649897959183674,4.207471698113207,-0.6603786358464432,1.571197184282511e-28,11.079859046520129,
MIMAT0004553,4.152489795918368,3.6257654986522914,-0.1956910031765775,2.0929563160891418e-07,5.190886102429699,
MIMAT0004554,0.30243181818181814,0.3050836363636364,0.012594870500375999,,,
MIMAT0004555,1.9270061224489796,1.1065644376899697,-0.8002736904433807,,,
MIMAT0004556,0.8892558139534884,2.7486760445682448,1.6280664759145886,,,
MIMAT0004557,0.6842452380952382,1.0693988826815644,0.6442146799955791,,,
MIMAT0004558,9.373938775510204,9.12932345013477,-0.03814742221838063,0.14342224171923829,1.4631649766467503,
MIMAT0004559,4.053040816326531,3.599800808625337,-0.17108762550458145,0.00015235484643095045,3.78719937686615,
MIMAT0004560,0.336575,0.7233656565656564,1.1037970837317963,,,
MIMAT0004561,0.2658,0.35008333333333336,0.3973572753765493,,,
MIMAT0004563,11.294081632653063,8.971703504043127,-0.33211311586177095,2.014947448720958e-18,8.756450733154235,
MIMAT0004564,4.612571428571429,3.004623888888889,-0.6183868430125672,,,
MIMAT0004565,0.47620606060606063,0.6586888349514562,0.4680111143554516,,,
MIMAT0004566,0.2732,0.48803636363636366,0.8370311635112673,,,
MIMAT0004567,2.221387755102041,2.21068,-0.0069710374907554495,,,
MIMAT0004568,1.3377720930232557,1.1051952522255193,-0.27553108529271697,,,
MIMAT0004569,1.8398224489795916,1.9788875338753387,0.10512307548675504,,,
MIMAT0004570,1.894942857142857,1.3478928774928776,-0.49144849967561954,,,
MIMAT0004571,2.236475510204081,1.6880841423948219,-0.40584014383175626,,,
MIMAT0004584,5.646306122448981,4.546768194070081,-0.31246589499846333,3.269230803646421e-20,9.20973761509358,
MIMAT0004585,5.915836734693877,4.907609164420485,-0.2695618782497693,7.692429438946192e-14,7.4754770308781335,
MIMAT0004586,4.484897959183673,4.7074959568733155,0.06988469456673574,0.12505110877498682,-1.5339127910930843,
MIMAT0004587,1.670512244897959,1.0786855932203392,-0.6310161369928617,,,
MIMAT0004588,4.3873265306122455,4.31367115902965,-0.0244258834289659,0.3938088869720844,0.8527302944770534,
MIMAT0004589,3.2694081632653065,2.903541778975741,-0.1712157058793442,3.856799083141214e-05,4.115894974957525,
MIMAT0004590,8.635448979591837,6.943701891891892,-0.31456617809482346,,,
MIMAT0004592,0.9075979166666666,0.6444003773584907,-0.49409595851764,,,
MIMAT0004593,1.1387183673469388,0.7130714801444044,-0.6752923691673648,,,
MIMAT0004594,1.5602604166666667,1.2943697222222221,-0.2695370776115434,,,
MIMAT0004595,0.4719461538461539,0.6527934579439253,0.46800433287808374,,,
MIMAT0004596,0.425,0.3625916666666667,-0.2291170728059606,,,
MIMAT0004597,10.087,10.637191374663074,0.07662011177101524,7.537088697350496e-13,-7.169320559513024,
MIMAT0004598,2.0491541666666664,1.7948852367688024,-0.1911369261074226,,,
MIMAT0004599,5.039020408163266,4.65069218328841,-0.1156978443242278,0.007260352985128362,2.6846604278396513,
MIMAT0004600,8.127387755102042,6.624118598382749,-0.2950632233116117,7.840312800571899e-14,7.472972683464104,
MIMAT0004601,5.418265306122449,4.338333153638814,-0.32069019088342543,9.819918809874738e-13,7.133007522009596,
MIMAT0004602,1.7520530612244896,1.3328632768361581,-0.3945176693938026,,,
MIMAT0004603,5.803938775510205,4.221207837837838,-0.459376436393903,,,
MIMAT0004604,7.761714285714285,6.477080862533693,-0.26103157206809025,3.350966012188553e-11,6.630259778643169,
MIMAT0004605,0.4237666666666667,0.4619188405797101,0.12436928121313029,,,
MIMAT0004606,4.200224489795919,3.1105320754716987,-0.43330505456477586,1.555196702551349e-10,6.3998598165524525,
MIMAT0004607,0.3435714285714286,0.558490909090909,0.7009237304167178,,,
MIMAT0004608,1.8023185185185187,1.3305147465437788,-0.4378694966645292,,,
MIMAT0004609,0.3401647058823529,0.37097209302325584,0.12507720130739708,,,
MIMAT0004610,1.7547499999999998,1.1121946372239748,-0.6578562178863852,,,
MIMAT0004611,2.7051632653061226,2.521025067385445,-0.10170520450549825,0.0684682263559704,1.8219127437064797,
MIMAT0004612,0.5597918918918918,0.44988019801980195,-0.3153497243766653,,,
MIMAT0004613,1.2299408163265306,1.0735714285714286,-0.19617071393049207,,,
MIMAT0004614,9.488020408163264,9.008013477088948,-0.07489812716998667,3.4285270562838547e-07,5.098225248110607,
MIMAT0004615,2.7642244897959185,1.988992243767313,-0.4748371351879227,,,
MIMAT0004657,0.4868640000000001,0.8893783018867925,0.8692783798688247,,,
MIMAT0004658,0.4439344827586207,0.5940859296482413,0.42032484526966307,,,
MIMAT0004671,7.337326530612245,6.588695417789757,-0.15526165496852418,4.5132028518518894e-08,5.469494752240483,
MIMAT0004672,7.596367346938776,7.894490566037735,0.05553649815963846,0.004794569410327624,-2.820521275050753,
MIMAT0004673,5.616142857142858,4.536676549865229,-0.3079438298293522,2.0601899695409317e-18,8.753946385740207,
MIMAT0004674,2.105428571428572,1.2458555555555555,-0.7569771195502616,,,
MIMAT0004675,0.478875,0.7486205479452055,0.6445855268564304,,,
MIMAT0004676,0.28948,0.6813045226130652,1.2348361069276677,,,
MIMAT0004677,0.6067304347826087,1.0451996794871794,0.7846510006677903,,,
MIMAT0004678,4.059142857142857,4.359628032345014,0.10302993310442998,0.07980974957176355,-1.7517910161136532,
MIMAT0004679,0.9698023255813952,1.152501879699248,0.24900648522601943,,,
MIMAT0004680,3.954122448979592,4.129633423180593,0.0626561747360248,0.4517165272658573,-0.7525563979158724,
MIMAT0004681,2.3101632653061226,1.9370694594594593,-0.254119127248023,,,
MIMAT0004682,7.376551020408162,7.6595525606469,0.054313690782939794,0.0017343514962033578,-3.132312528097429,
MIMAT0004683,1.608308163265306,2.2106498652291107,0.45892667772825,1.968121562004786e-09,-6.000416404014743,
MIMAT0004687,0.23045555555555555,1.2549294117647058,2.445045764610228,,,
MIMAT0004688,10.422714285714287,10.211504043126686,-0.029535658424489686,0.01029666760171534,2.565703925673249,
MIMAT0004689,1.8129469387755102,1.3809863924050634,-0.3926375969634165,,,
MIMAT0004690,1.055491836734694,1.0809875939849625,0.03443454519685228,,,
MIMAT0004692,5.098387755102041,5.101288409703504,0.0008205672521484075,0.8221619550093328,0.22476518040914992,
MIMAT0004693,3.3762448979591837,3.785865229110512,0.16520349967026293,0.0013835949781748813,-3.198051647715704,
MIMAT0004694,3.240755102040816,2.6105894594594594,-0.3119544052539027,,,
MIMAT0004695,0.8443261904761905,0.6093732484076434,-0.47047429946203956,,,
MIMAT0004696,0.31795,0.6217683333333334,0.9675772332473023,,,
MIMAT0004697,6.703938775510204,7.188140161725068,0.10060956674937094,1.6468297365421233e-07,-5.235338269028723,
MIMAT0004698,0.3596000000000001,0.64613,0.8454314404858506,,,
MIMAT0004699,1.711720408163265,1.9341283783783785,0.17623648567039696,,,
MIMAT0004700,1.6677285714285714,1.8447286103542235,0.14552408364233527,,,
MIMAT0004701,2.0700000000000003,1.9921517711171661,-0.05530320510916187,,,
MIMAT0004702,2.65034693877551,2.9308254054054057,0.1451258012524843,,,
MIMAT0004703,6.178408163265306,5.9203045822102425,-0.06156378249459449,0.054516137588111954,1.9227127271211681,
MIMAT0004748,5.303530612244898,5.982711590296496,0.17384642068954603,6.333934506157644e-12,-6.871929304097018,
MIMAT0004749,3.276510204081632,1.843334782608696,-0.8298419107186596,,,
MIMAT0004751,0.37920476190476193,0.4271457831325302,0.17175145873794295,,,
MIMAT0004752,0.5491805555555556,0.7598228682170542,0.46838258720838427,,,
MIMAT0004757,2.7908571428571425,2.862244444444445,0.036438609634840136,,,
MIMAT0004761,5.334938775510204,3.454176368876081,-0.6271299663939671,,,
MIMAT0004762,0.8748288888888889,0.6289479069767441,-0.47606033243638807,,,
MIMAT0004763,0.411856,0.4412275229357798,0.09938277997483236,,,
MIMAT0004764,0.6570714285714285,0.4040666666666667,-0.701456868972685,,,
MIMAT0004765,0.5832666666666666,0.6662756666666667,0.19196357792875407,,,
MIMAT0004766,7.991612244897959,6.8046388140161715,-0.23196799848168936,1.0046208760861054e-08,5.729946883299554,
MIMAT0004767,4.684551020408163,3.98498409703504,-0.23333681602153034,1.155167757555209e-07,5.30045130179349,
MIMAT0004768,0.7720553191489362,0.8585053511705686,0.15312290386769484,,,
MIMAT0004770,0.6921227272727273,2.021975956284153,1.5466660574806617,,,
MIMAT0004772,0.6000918918918918,0.7676505263157894,0.3552662349180517,,,
MIMAT0004773,1.9867346938775512,2.636455795148248,0.4082005778647866,3.784309174013035e-09,-5.893355552064981,
MIMAT0004774,4.839224489795918,5.81632614555256,0.2653323025807781,6.541260515025551e-14,-7.4967639838973845,
MIMAT0004775,3.1365918367346937,3.735590296495957,0.25213843097854705,6.431420316264187e-10,-6.179477244117854,
MIMAT0004776,4.168020408163265,3.4832320754716988,-0.25893574378937734,2.5706480166714057e-08,5.56841647509465,
MIMAT0004778,0.67532,0.5633829931972788,-0.26145527057362705,,,
MIMAT0004779,0.3049,0.45930666666666664,0.5911215735489668,,,
MIMAT0004780,5.380979591836735,5.662838274932613,0.0736564933004269,0.004869949022849494,-2.815512580222694,
MIMAT0004784,10.538714285714287,9.123994609164422,-0.2079613707694583,8.247366999815999e-19,8.856624629715418,
MIMAT0004785,0.5352512195121951,0.6563506756756757,0.29425064769608145,,,
MIMAT0004792,0.235375,0.41616041666666675,0.8221786540048093,,,
MIMAT0004793,0.8529782608695653,1.0337294832826747,0.2772778177248928,,,
MIMAT0004794,0.26177500000000004,0.34119459459459456,0.38226746701529746,,,
MIMAT0004795,0.334525,0.3196875,-0.06545169672111717,,,
MIMAT0004797,7.850346938775511,7.207843665768195,-0.12318869376216446,0.00015545420441613343,3.782190682038091,
MIMAT0004798,0.33195624999999995,0.5738736526946108,0.789740025006712,,,
MIMAT0004799,5.394734693877551,6.5620377358490565,0.28259187871618163,5.526418885612854e-22,-9.637981022892628,
MIMAT0004800,1.8670510204081634,2.0093354054054053,0.10595705170744696,,,
MIMAT0004801,3.2459795918367345,2.8479865229110515,-0.18871161010775928,1.066318924960346e-05,4.403268840717414,
MIMAT0004803,0.56275,0.3253979591836735,-0.7902889488706697,,,
MIMAT0004805,2.1227897959183673,1.67729756097561,-0.33982286603570966,,,
MIMAT0004807,0.35045714285714286,0.26238965517241375,-0.4175271867304562,,,
MIMAT0004808,5.343714285714285,5.594172506738545,0.06608186990972342,0.12474331184799914,-1.5351649648000991,
MIMAT0004809,3.9054897959183674,3.2529164420485173,-0.26376972699739754,2.322243784772006e-09,5.973494669313926,
MIMAT0004810,6.006204081632653,5.932745652173914,-0.017753563192344224,,,
MIMAT0004811,1.4348836734693877,0.777402564102564,-0.8842000106100971,,,
MIMAT0004813,1.9250833333333333,1.3992904320987656,-0.460225464188111,,,
MIMAT0004814,5.759469387755102,4.143520215633424,-0.47507894332543676,3.5311985074341326e-15,7.870537835441291,
MIMAT0004819,1.5858938775510207,1.4696572602739726,-0.10981649174777752,,,
MIMAT0004902,0.5828428571428571,1.7785861016949154,1.6095519477012008,,,
MIMAT0004907,0.21165,0.8067471698113207,1.9304361228766656,,,
MIMAT0004909,4.77234693877551,3.543382749326145,-0.4295716165048362,3.697309581789493e-17,8.422120353381294,
MIMAT0004910,0.29035000000000005,0.26534500000000005,-0.12992367030395302,,,
MIMAT0004911,5.196408163265306,4.213358490566038,-0.3025440830908681,1.8176157335289043e-08,5.628520813031359,
MIMAT0004919,0.30538333333333334,0.4964394366197182,0.7009963987294208,,,
MIMAT0004920,0.41443125000000003,1.120025306122449,1.43432663124908,,,
MIMAT0004921,4.768979591836735,4.1641718918918915,-0.1956509863966276,,,
MIMAT0004922,0.30305,0.5568894736842105,0.877835180548042,,,
MIMAT0004924,0.27525,0.4360928571428571,0.663892796616183,,,
MIMAT0004925,0.32230000000000003,0.34181666666666666,0.08481855481651968,,,
MIMAT0004926,1.3454916666666665,1.6783742671009771,0.3189310081000001,,,
MIMAT0004927,2.594683333333333,2.414328448275862,-0.10393652093209504,,,
MIMAT0004928,0.3761375,0.6500009708737863,0.7891817262651594,,,
MIMAT0004929,0.3759521739130435,1.0295117056856187,1.4533391848934447,,,
MIMAT0004945,5.01630612244898,4.642967654986523,-0.11157816149915112,1.4699281347668496e-05,4.3331471131245864,
MIMAT0004946,4.031877551020408,3.2524231805929915,-0.3099368424043434,2.1475723562054203e-10,6.350398955125369,
MIMAT0004947,8.791755102040817,7.873764150943397,-0.1590977010185517,0.002770935602975646,2.9920690729117756,
MIMAT0004948,2.5828979591836734,2.2556368876080692,-0.19545580759460268,,,
MIMAT0004949,0.7259086956521739,1.4651938888888891,1.0132315854472724,,,
MIMAT0004950,0.36636875,0.4154805031446541,0.18148432688136573,,,
MIMAT0004951,1.9195326530612242,2.011259891598916,0.0673444143029569,,,
MIMAT0004952,0.49848095238095247,0.5861768707482994,0.23379766518963074,,,
MIMAT0004953,0.37243478260869567,0.4904468085106383,0.39710886114128496,,,
MIMAT0004954,1.0442416666666665,1.0964209375,0.07034615312058021,,,
MIMAT0004955,6.667387755102041,6.342811320754717,-0.07199920529174486,8.321198280388278e-05,3.934955874293892,
MIMAT0004956,1.7952918367346937,1.7093113513513516,-0.07080317477564357,,,
MIMAT0004957,0.4226892857142857,0.7886512727272728,0.8997899641447378,,,
MIMAT0004958,0.5975605263157895,1.099292899408284,0.8794190794071007,,,
MIMAT0004959,2.1737775510204083,3.5517275229357796,0.7083165942905116,,,
MIMAT0004960,0.24864999999999998,0.28776666666666667,0.2107830566296076,,,
MIMAT0004972,0.31820000000000004,0.20163333333333333,-0.658199675702889,,,
MIMAT0004975,0.4667375,0.5401817307692307,0.21083346274913373,,,
MIMAT0004976,0.21005000000000001,0.28005625,0.41498383936635963,,,
MIMAT0004977,0.30171764705882353,0.7203142857142858,1.2554274367429716,,,
MIMAT0004978,0.8861755555555555,1.0282069277108432,0.2144662007296277,,,
MIMAT0004980,1.0258408163265305,1.6365061452513963,0.6738121401010914,,,
MIMAT0004982,0.5965590909090909,0.9667461318051577,0.696472038604522,,,
MIMAT0004983,1.0887208333333334,1.3572532212885153,0.3180558381867435,,,
MIMAT0004985,2.098632653061224,2.435185983827493,0.21458230245205523,0.014975396336714913,-2.432973512729684,
MIMAT0004986,0.31072500000000003,0.2873322033898305,-0.11291862588041868,,,
MIMAT0004987,1.0153297872340425,1.3191379629629632,0.3776470553311241,,,
MIMAT0005452,0.617415,2.0215920792079207,1.7111794782487408,,,
MIMAT0005457,0.3781125,1.8590426966292133,2.2976724558106234,,,
MIMAT0005458,0.41245185185185185,0.745658962264151,0.8542902300742743,,,
MIMAT0005459,0.3244,0.2742833333333334,-0.2421068592278035,,,
MIMAT0005572,0.3238,0.2939666666666667,-0.13945041071857878,,,
MIMAT0005573,0.25246,0.3128846153846154,0.3095758986332384,,,
MIMAT0005577,0.6491,1.1729478005865102,0.8536261495965631,,,
MIMAT0005580,0.24477500000000002,0.34271428571428575,0.4855501140066165,,,
MIMAT0005582,1.2307404255319148,1.0919968299711815,-0.17255784809037553,,,
MIMAT0005583,1.3212714285714287,1.0882151162790699,-0.2799630956637118,,,
MIMAT0005584,0.4495243243243243,0.800176644736842,0.8319193365550932,,,
MIMAT0005589,0.261025,0.34221473684210524,0.3907138987902332,,,
MIMAT0005591,0.4011,0.33601000000000003,-0.25545779643491473,,,
MIMAT0005592,0.29733,0.36286981132075474,0.28738700226533087,,,
MIMAT0005593,0.168,0.3433969696969697,1.0314160753446207,,,
